CustomerID|NameStyle|Title|FirstName|MiddleName|LastName|Suffix|CompanyName|SalesPerson|EmailAddress|Phone|rowguid
29732|0|Ms.|Carol|B.|Elliott|NULL|Satin Finish Company|adventure-works\jillian0|carol2@adventure-works.com|847-555-0151|6515368A-C51E-4B53-858F-377067379799
29733|0|Ms.|Shannon|P.|Elliott|NULL|Regional Manufacturing|adventure-works\shu0|shannon0@adventure-works.com|425-555-0158|E8F81644-1D44-4D25-9756-5897E20FBAAE
29734|0|Ms.|Jauna|E.|Elson|NULL|Original Bicycle Supply Company|adventure-works\josé1|jauna0@adventure-works.com|185-555-0190|789F3CEE-056D-48CB-8805-1F69B61D020F
29736|0|Mr.|Terry|NULL|Eminhizer|NULL|Action Bicycle Specialists|adventure-works\jae0|terry1@adventure-works.com|1 (11) 500 555-0176|2252470B-71F6-4077-A744-613525A2DF0D
29737|0|Mr.|John|NULL|Emory|NULL|Roadway Bike Emporium|adventure-works\pamela0|john16@adventure-works.com|691-555-0149|31F1935F-6C9A-43D7-8308-4EE7CD05AC56
29738|0|Ms.|Gail|NULL|Erickson|NULL|Sleek Bikes |adventure-works\jillian0|gail1@adventure-works.com|834-555-0132|45670EE4-0A61-4029-BB82-CBF857D17C3F
29739|0|Mr.|Mark|B|Erickson|NULL|Retail Sporting Equipment|adventure-works\shu0|mark2@adventure-works.com|962-555-0112|230503E0-1713-45AF-AB88-E424CB7EE88F
29740|0|Ms.|Martha|R.|Espinoza|NULL|Price-Cutter Discount Bikes|adventure-works\josé1|martha0@adventure-works.com|753-555-0179|AE422EA0-D7C2-4804-8E11-3354822A72AE
29741|0|Sra.|Janeth|NULL|Esteves|NULL|Central Bicycle Specialists|adventure-works\jae0|janeth1@adventure-works.com|1 (11) 500 555-0136|7D8C6B41-4D65-4F2C-AB91-5FCE276B5BF5
29742|0|Ms.|Twanna|R.|Evans|NULL|Vast Bike Sales and Rental|adventure-works\pamela0|twanna0@adventure-works.com|554-555-0124|6E7EB054-AB8E-4F7B-9B94-36010B817829
29743|0|Ms.|Ann|R.|Evans|NULL|Summer Sports Place|adventure-works\jillian0|ann1@adventure-works.com|252-555-0127|E67FFF84-4C4B-4DA1-BECB-F9D46C8532F0
29744|0|Mr.|John|NULL|Evans|NULL|Real Sporting Goods|adventure-works\shu0|john17@adventure-works.com|581-555-0172|05B8AF66-8AB7-4DEB-9A8B-55F5BE12E0CF
29747|0|Ms.|Carolyn|NULL|Farino|NULL|The Bike Shop|adventure-works\david8|carolyn0@adventure-works.com|957-555-0125|6DA910EF-E6F8-438D-AB3C-82725C41BC6D
29748|0|Ms.|Geri|P.|Farrell|NULL|Safe Toys|adventure-works\shu0|geri0@adventure-works.com|329-555-0183|A33442C5-66E8-4FE6-8956-DF59E10C31FC
29750|0|Ms.|Rhoda|J.|Finley|NULL|Our Sporting Goods Store|adventure-works\josé1|rhoda0@adventure-works.com|920-555-0191|6ABBCF8F-46D6-4643-938F-F36CEACD4385
29753|0|Ms.|Kathie|NULL|Flood|NULL|Coho Sports|adventure-works\david8|kathie1@adventure-works.com|627-555-0192|F9FEE375-1E4C-433F-BA88-6289A7572081
29755|0|Ms.|Kelly|NULL|Focht|NULL|Quick Delivery Service|adventure-works\garrett1|kelly0@adventure-works.com|272-555-0123|470125B0-0659-4794-A945-6F726920C983
29757|0|Mr.|Garth|NULL|Fort|NULL|Basic Sports Equipment|adventure-works\linda3|garth0@adventure-works.com|768-555-0125|F90748FF-6A57-4A62-80D9-BDB134E1408D
29758|0|Ms.|Dorothy|J.|Fox|NULL|Cash & Carry Bikes|adventure-works\jillian0|dorothy1@adventure-works.com|191-555-0198|2FE3A6BA-4D59-4BCE-83FC-98A8471DAB30
29761|0|Ms.|Susan|E.|French|NULL|General Bike Corporation|adventure-works\garrett1|susan3@adventure-works.com|994-555-0194|C994CD65-AC9D-4560-909C-6F2090A516FF
29763|0|Mr.|Mihail|NULL|Frintu|NULL|Retail Cycle Shop|adventure-works\linda3|mihail1@adventure-works.com|777-555-0163|4611605F-4D45-4DD1-80FD-B418FE4AF0BA
29764|0|Mr.|John|NULL|Ford|NULL|Social Activities Club|adventure-works\jillian0|john19@adventure-works.com|596-555-0153|9EABC427-1257-4628-8BEB-88A9990A601C
29765|0|Mr.|Paul|J.|Fulton|NULL|Blue Bicycle Company|adventure-works\michael9|paul3@adventure-works.com|492-555-0146|97C380B3-7CCF-4E10-8D3F-2F0734C9AB0A
29766|0|Mr.|Bob|NULL|Gage|NULL|General Riding Supplies|adventure-works\garrett1|bob1@adventure-works.com|962-555-0175|9EFB3752-7F40-4E64-B9E2-383A6DF6AEFA
29768|0|Mr.|Michael|NULL|Galos|NULL|Riding Excursions|adventure-works\linda3|michael15@adventure-works.com|912-555-0149|C5614F21-602E-49E6-9021-B405BE529B46
29769|0|Mr.|Jon|NULL|Ganio|NULL|Unique Bikes|adventure-works\jillian0|jon0@adventure-works.com|672-555-0112|8C81DD5F-EA36-47B0-A5F1-7583BC5DABC2
29770|0|Ms.|Kathleen|M.|Garza|NULL|Rural Cycle Emporium|adventure-works\josé1|kathleen0@adventure-works.com|150-555-0127|7B3994CC-51C3-4C0A-9665-3A3D71F85677
29771|0|Mr.|Dominic|P.|Gash|NULL|Associated Bikes|adventure-works\shu0|dominic0@adventure-works.com|192-555-0173|281316F0-4FA6-42FD-8B3A-B532B38A7F84
29772|0|Ms.|Janet|M.|Gates|NULL|Modular Cycle Systems|adventure-works\jillian0|janet1@adventure-works.com|710-555-0173|949E9AC8-F8F6-4F7F-BA2D-87187AC56919
29773|0|Mr.|Orlando|N.|Gee|NULL|A Bike Store|adventure-works\pamela0|orlando0@adventure-works.com|245-555-0173|B956A64D-040C-4230-AC9B-B927F7DD1BA7
29774|0|Mr.|Darren|NULL|Gehring|NULL|Journey Sporting Goods|adventure-works\jillian0|darren0@adventure-works.com|417-555-0182|244B87FF-CD2F-4993-913E-685BFC4ADD83
29775|0|Mr.|Jim|NULL|Geist|NULL|Two Bike Shops|adventure-works\pamela0|jim1@adventure-works.com|724-555-0161|A305BDD1-9295-4F69-9D6F-44DF37B99E21
29776|0|Ms.|Barbara|J.|German|NULL|Cycles Wholesaler & Mfg.|adventure-works\jae0|barbara4@adventure-works.com|1 (11) 500 555-0181|94389425-D35B-4F7B-A116-CA067050B8D5
29778|0|Mr.|Leo|NULL|Giakoumakis|NULL|Number One Bike Co.|adventure-works\jae0|leo0@adventure-works.com|1 (11) 500 555-0169|6ACC4810-DDDF-4202-9DAA-8261B2FFE2C6
29780|0|Mr.|Frances|J.|Giglio|NULL|Standard Bikes|adventure-works\josé1|frances1@adventure-works.com|692-555-0136|CB6D6A16-6722-457B-94BF-03F5CAC268A3
29781|0|Mr.|Guy|NULL|Gilbert|NULL|The Bicycle Accessories Company|adventure-works\shu0|guy0@adventure-works.com|583-555-0198|68835187-35C9-4C57-A0CF-CB9EB2E713D7
29782|0|Ms.|Janet|J.|Gilliat|NULL|Active Systems|adventure-works\jillian0|janet2@adventure-works.com|521-555-0183|A96F3B09-7114-4335-93B5-35463F4D4063
29783|0|Ms.|Mary|M.|Gimmi|NULL|Futuristic Sport Distributors|adventure-works\shu0|mary6@adventure-works.com|149-555-0196|805255FB-6C18-45AE-88F3-C70D3D9F04CD
29784|0|Ms.|Jeanie|R.|Glenn|PhD|Big-Time Bike Store|adventure-works\shu0|jeanie0@adventure-works.com|669-555-0149|45F0A45D-6EC0-4F4C-A5AB-00B128AF62FD
29785|0|Ms.|Diane|R.|Glimp|NULL|The Showroom|adventure-works\josé1|diane3@adventure-works.com|898-555-0137|0C3EF14A-932C-45F0-8B28-5867136C07BA
29787|0|Mr.|Scott|NULL|Gode|NULL|Year-Round Sports|adventure-works\david8|scott4@adventure-works.com|164-555-0145|1A5A9944-00ED-40B0-8193-1CC44ECC390A
29788|0|Mr.|Mete|NULL|Goktepe|NULL|The New Bike Store|adventure-works\linda3|mete0@adventure-works.com|637-555-0120|32D1FAB8-B86B-4C09-8140-E169AF24850C
29789|0|Mr.|Brian|R|Goldstein|NULL|Primary Bike Distributors|adventure-works\garrett1|brian4@adventure-works.com|495-555-0161|30B8D273-0502-4641-AABD-FF4097F0B9D1
29792|0|Ms.|Abigail|J.|Gonzalez|NULL|Genial Bike Associates|adventure-works\jillian0|abigail0@adventure-works.com|121-555-0139|656B9F38-EC67-459A-B467-E2119D0504D0
29793|0|Mr.|Michael|NULL|Graff|NULL|Commercial Sporting Goods|adventure-works\shu0|michael16@adventure-works.com|132-555-0150|07BEBA09-2CEB-434B-A9A5-EB864C0E88D2
29794|0|Mr.|Derek|NULL|Graham|NULL|Wholesale Parts|adventure-works\josé1|derek0@adventure-works.com|674-555-0187|672D41A8-2F15-474A-AD2F-934E2BDA6A4B
29796|0|Mr.|Jon|NULL|Grande|NULL|Riding Cycles|adventure-works\jae0|jon1@adventure-works.com|1 (11) 500 555-0114|A580DD97-441A-4CF8-9D9E-7E1EBE6CEC43
29797|0|Ms.|Jane|P.|Greer|NULL|Metro Manufacturing|adventure-works\josé1|jane2@adventure-works.com|737-555-0163|C96F6AC7-EECE-4218-8B74-8607255F5CF9
29799|0|Mr.|Douglas|NULL|Groncki|NULL|Locks Company|adventure-works\shu0|douglas2@adventure-works.com|385-555-0140|93813C3C-DDBD-4CEA-814D-2AEAE1483709
29800|0|Mr.|Brian|NULL|Groth|NULL|Latest Accessories Sales|adventure-works\david8|brian5@adventure-works.com|461-555-0118|F9C425CC-9DC8-468C-AC9D-6D7170C46CAC
29803|0|Ms.|Hattie|J.|Haemon|NULL|Greater Bike Store|adventure-works\josé1|hattie0@adventure-works.com|141-555-0172|DE649D6B-0F40-4170-A584-4AF87DF50083
29805|0|Ms.|Erin|M.|Hagens|NULL|Distant Inn|adventure-works\shu0|erin1@adventure-works.com|244-555-0127|3E2CC8AF-269E-4554-B536-C3CF0E8E8995
29806|0|Ms.|Betty|M.|Haines|NULL|Finer Mart|adventure-works\david8|betty0@adventure-works.com|867-555-0114|1DFC1ABB-AC04-4940-8882-2231B67208FA
29807|0|Mr.|Bryan|NULL|Hamilton|NULL|Cross-Country Riding Supplies|adventure-works\josé1|bryan2@adventure-works.com|344-555-0144|0F507872-3457-4BCC-B201-FA56CB4EAC34
29809|0|Mr.|Kerim|NULL|Hanif|NULL|Bike World|adventure-works\shu0|kerim0@adventure-works.com|216-555-0122|D1453537-6387-4312-B6A9-6FF3688B074A
29810|0|Ms.|Jean|P.|Handley|NULL|Central Discount Store|adventure-works\david8|jean1@adventure-works.com|582-555-0113|9A2FC10A-6B58-4B39-8BF9-DA3ABE5D58FA
29813|0|Ms.|Katherine|NULL|Harding|NULL|Sharp Bikes|adventure-works\josé1|katherine0@adventure-works.com|926-555-0159|7FDA6311-55EB-4F2B-ADEB-050332BFAC56
29815|0|Mr.|Lucy|NULL|Harrington|NULL|Metropolitan Sports Supply|adventure-works\shu0|lucy0@adventure-works.com|828-555-0186|83810B74-5BAD-481C-9035-12CD5124F5D5
29816|0|Mr.|Keith|NULL|Harris|NULL|Progressive Sports|adventure-works\david8|keith0@adventure-works.com|170-555-0127|E10291DA-B850-451C-9A22-DD4E1DBA22CC
29818|0|Mr.|Roger|NULL|Harui|NULL|Brakes and Gears|adventure-works\linda3|roger0@adventure-works.com|774-555-0133|A57036D7-1E64-41DF-9FF5-DA7340A9EAC5
29819|0|Ms.|Ann|T.|Hass|NULL|The Accessories Store|adventure-works\jillian0|ann2@adventure-works.com|713-555-0168|6980C636-0E9D-41CE-8FBD-3B07AFC1A681
29822|0|Mr.|James|B.|Haugh|Jr.|Family Cycle Store|adventure-works\garrett1|james8@adventure-works.com|763-555-0120|EFDB88D8-C3B7-4F83-AC33-1E85AE65D6B9
29824|0|Ms.|Brenda|F.|Heaney|NULL|Superb Sales and Repair|adventure-works\garrett1|brenda3@adventure-works.com|393-555-0167|491A2969-9914-4234-8C1D-9F0349F02C55
29826|0|Mr.|John|NULL|Hanson|NULL|Countryside Company|adventure-works\linda3|john20@adventure-works.com|107-555-0117|2C442176-E8EA-4613-A237-308E90E8A387
29827|0|Ms.|Valerie|M.|Hendricks|NULL|First Bike Store|adventure-works\jillian0|valerie0@adventure-works.com|859-555-0140|E62A4E9F-FF47-419B-9A27-54B849611F87
29830|0|Mr.|Kari|NULL|Hensien|NULL|General Department Stores|adventure-works\garrett1|kari0@adventure-works.com|143-555-0129|6BB1B29F-7821-4344-AD8F-6D0EA72FF6E4
29831|0|Ms.|Irene|J.|Hernandez|NULL|Operational Manufacturing|adventure-works\garrett1|irene0@adventure-works.com|790-555-0197|89A6DC5E-0D18-43EF-B959-232F9599DF30
29832|0|Mr.|Jésus|NULL|Hernandez|NULL|Online Bike Warehouse|adventure-works\josé1|jésus0@adventure-works.com|214-555-0145|B6CC3146-FFE6-49A6-9D8E-1879EF993BF4
29834|0|Ms.|Cheryl|M.|Herring|NULL|Small Bike Shop|adventure-works\shu0|cheryl0@adventure-works.com|158-555-0154|15A5CC63-89D5-4348-857F-C8EAF4F856C2
29835|0|Mr.|Ronald|K.|Heymsfield|NULL|Superior Hardware Distributors|adventure-works\david8|ronald1@adventure-works.com|784-555-0120|1AB8FDBD-5DE5-4978-8CBA-1F11E9B088D8
29840|0|Mr.|Andrew|R.|Hill|NULL|Eastside Parts Shop|adventure-works\josé1|andrew4@adventure-works.com|194-555-0149|5DD7F0FD-E9EB-4F47-ADFE-E8AA50608C64
29842|0|Mr.|Mike|NULL|Hines|NULL|First Cycle Store|adventure-works\shu0|mike3@adventure-works.com|454-555-0160|5D6433E4-A1A5-43EB-9056-78F234C9150E
29843|0|Mr.|Matthew|NULL|Hink|NULL|Running and Cycling Gear|adventure-works\david8|matthew3@adventure-works.com|146-555-0176|F2C13E63-AE28-4A72-B011-D6377449AB90
29847|0|Mr.|David|NULL|Hodgson|NULL|Good Toys|adventure-works\linda3|david16@adventure-works.com|969-555-0117|FDD7D9CB-9A81-40FC-BAF6-FACDE8DA4923
29848|0|Ms.|Helge|NULL|Hoeing|NULL|Little Bicycle Supply Shop|adventure-works\jillian0|helge0@adventure-works.com|850-555-0198|142B9355-5D6B-4E97-9091-9459B32B1F33
29850|0|Mr.|Bob|NULL|Hodges|NULL|All Seasons Sports Supply|adventure-works\jillian0|bob2@adventure-works.com|129-555-0120|2790EC9D-DA39-4AE2-9FF8-E810A3B61CD5
29851|0|Ms.|Jean|J.|Holloway|NULL|Leisure Clearing House|adventure-works\jae0|jean2@adventure-works.com|1 (11) 500 555-0181|7B7381B3-75E4-4017-A79C-07E195AC97CD
29852|0|Mr.|Eddie|M.|Holmes|NULL|The Commissary|adventure-works\josé1|eddie0@adventure-works.com|570-555-0199|E889CC1C-4CA1-4684-97BC-26E65D7CE755
29853|0|Ms.|Juanita|J.|Holman|NULL|Affordable Sports Equipment|adventure-works\shu0|juanita0@adventure-works.com|996-555-0196|29804847-B115-4EE5-BF5D-370C178900DE
29854|0|Mr.|Peter|NULL|Houston|NULL|Local Sales and Rental|adventure-works\jillian0|peter3@adventure-works.com|632-555-0171|08719008-3F75-4722-A65D-B179B6B1DC15
29855|0|Mr.|Curtis|P.|Howard|NULL|Economy Center|adventure-works\josé1|curtis0@adventure-works.com|555-555-0162|68A5104E-08B0-41E8-92D0-494A00818E1D
29857|0|Ms.|Janice|K.|Hows|NULL|Area Sheet Metal Supply|adventure-works\jae0|janice1@adventure-works.com|1 (11) 500 555-0119|5DCBABCC-3118-4B84-A488-A9FADA3A15F1
29858|0|Mr.|George|M.|Huckaby|NULL|Synthetic Materials Manufacturing|adventure-works\pamela0|george1@adventure-works.com|851-555-0127|44A21C41-BFC8-4551-89AD-344C26966A74
29859|0|Mr.|Joshua|J.|Huff|NULL|Rural Sales and Service|adventure-works\jillian0|joshua0@adventure-works.com|190-555-0186|B5E28EBD-35EC-4B57-B606-3E05DBCA429C
29860|0|Ms.|Arlene|NULL|Huff|NULL|Tubeless Tire Company|adventure-works\jae0|arlene0@adventure-works.com|1 (11) 500 555-0146|F9CFD187-277B-410A-939A-3BC608987DC6
29861|0|Ms.|Phyllis|R.|Huntsman|NULL|Hardware Components|adventure-works\jillian0|phyllis1@adventure-works.com|153-555-0195|80633C99-08B5-4672-B4C2-F3C64CECC98F
29862|0|Mr.|Lawrence|E.|Hurkett|NULL|Retail Sporting Goods|adventure-works\shu0|lawrence0@adventure-works.com|129-555-0185|C45CC725-AA9A-46A8-8254-84577705A94F
29863|0|Mr.|Ryan|NULL|Ihrig|NULL|Efficient Cycling|adventure-works\josé1|ryan4@adventure-works.com|809-555-0152|9A89286E-FC9B-4A12-B2FE-BD1422CA061E
29864|0|Ms.|Beth|NULL|Inghram|NULL|General Industries|adventure-works\josé1|beth0@adventure-works.com|718-555-0152|7DD63C65-3017-4787-A09E-57EFCDB7A1FA
29865|0|Mr.|Lucio|NULL|Iallo|NULL|Highway Bike Shop|adventure-works\shu0|lucio0@adventure-works.com|199-555-0135|319FECC0-A652-417F-AF3A-4AA99B2FF8DC
29866|0|Mr.|Richard|L.|Irwin|NULL|Rental Bikes|adventure-works\jillian0|richard4@adventure-works.com|367-555-0124|5F5BE7AD-3CD2-481C-93D2-66208B113DF8
29867|0|Mr.|Erik|NULL|Ismert|NULL|Roving Sports|adventure-works\pamela0|erik0@adventure-works.com|116-555-0163|8F805F22-745B-42AD-8130-AD8A7967B011
29868|0|Ms.|Denean|J.|Ison|NULL|Express Bike Services|adventure-works\jae0|denean0@adventure-works.com|1 (11) 500 555-0127|50B31B69-D44A-48A5-9B9B-6939D52B6CCA
29870|0|Mr.|Bronson|R.|Jacobs|NULL|Retail Discount Store|adventure-works\josé1|bronson0@adventure-works.com|697-555-0131|2B812910-AA99-4AE3-9A79-D39F0C95987A
29871|0|Mr.|Eric|A.|Jacobsen|NULL|Vale Riding Supplies|adventure-works\shu0|eric5@adventure-works.com|703-555-0120|AA2D309C-61D0-4DDF-A8E3-725E5763B6FF
29872|0|Ms.|Jodan|M.|Jacobson|NULL|A Great Bicycle Company|adventure-works\jillian0|jodan0@adventure-works.com|652-555-0189|D6A9A137-A2D8-4DDF-8490-A54B1112CB39
29873|0|Ms.|Mary|NULL|Alexander|NULL|Certified Bicycle Supply|adventure-works\pamela0|mary7@adventure-works.com|344-555-0133|26EDD45C-0D00-48FE-9E65-8DDD0F813ACD
29874|0|Mr.|David|NULL|Jaffe|NULL|Exceptional Cycle Services|adventure-works\jae0|david17@adventure-works.com|1 (11) 500 555-0140|50C6EB16-1E62-4E5E-BD58-363288ECEAEA
29876|0|Ms.|Vance|P.|Johns|NULL|Leisure Activities|adventure-works\josé1|vance0@adventure-works.com|103-555-0151|356088D1-23E5-4D45-86F2-E73D843CA4F5
29877|0|Ms.|Joyce|NULL|Jarvis|NULL|Paints and Solvents Company|adventure-works\shu0|joyce0@adventure-works.com|458-555-0179|C2E1E791-19C2-4E4B-81D1-96B98537FD41
29879|0|Mr.|Stephen|Yuan|Jiang|NULL|Bikes for Kids and Adults|adventure-works\josé1|stephen3@adventure-works.com|910-555-0116|26C5A2AA-E63E-4207-BA56-AA3A6EECA363
29881|0|Ms.|Danielle|B.|Johnson|NULL|Home Town Bike Store|adventure-works\garrett1|danielle1@adventure-works.com|356-555-0190|15C9A0F9-C354-4EF3-87F6-A97398114F51
29883|0|Mr.|Barry|NULL|Johnson|NULL|Sample Bike Store|adventure-works\linda3|barry1@adventure-works.com|858-555-0140|7814ACA5-869E-4DF2-B7C9-61B001F90F04
29884|0|Mr.|Brian|NULL|Johnson|NULL|Extras Sporting Goods|adventure-works\jillian0|brian6@adventure-works.com|320-555-0134|0BA43373-59D8-4B12-9723-60C6A2BDAF17
29885|0|Mr.|David|NULL|Johnson|NULL|Sure & Reliable Sporting Goods|adventure-works\david8|david18@adventure-works.com|476-555-0139|26C1FA1F-BF3D-40C7-BAE0-6DFD2FB3709B
29889|0|Ms.|Jean|NULL|Jordan|NULL|Separate Parts Corporation|adventure-works\shu0|jean3@adventure-works.com|207-555-0129|CB6B9285-24EE-4795-8A96-499A11746331
29890|0|Ms.|Peggy|J.|Justice|NULL|Basic Bike Company|adventure-works\david8|peggy0@adventure-works.com|170-555-0189|D52D3EEA-DD3F-499C-9772-87DC5F43C6AE
29891|0|Ms.|Diane|F.|Krane|NULL|Fabrikam Inc., West|adventure-works\michael9|diane4@adventure-works.com|224-555-0126|D4B5CF9D-EE5F-4615-92E0-8574B5DFA705
29892|0|Ms.|Sandra|T.|Kitt|NULL|Non-Slip Pedal Company|adventure-works\josé1|sandra2@adventure-works.com|303-555-0117|916F4D7F-0CEA-40FE-8B4C-7C274813B876
29893|0|Mr.|Sandeep|NULL|Kaliyath|NULL|Weekend Bike Tours|adventure-works\shu0|sandeep1@adventure-works.com|495-555-0113|4593AED0-75D0-4BCD-9AA0-8F2DF04BB8CC
29895|0|Ms.|Lori|NULL|Kane|NULL|General Supplies|adventure-works\josé1|lori2@adventure-works.com|765-555-0141|DB806B71-4B0C-472B-B77B-F72B8A10F2E5
29897|0|Ms.|Kay|E.|Krane|NULL|Racing Toys|adventure-works\shu0|kay0@adventure-works.com|731-555-0187|91592DA3-A8EB-4604-A95C-0AE09D2D31B6
29898|0|Mr.|Sandeep|NULL|Katyal|NULL|Capable Sales and Service|adventure-works\pamela0|sandeep2@adventure-works.com|928-555-0117|2B2B0574-1062-4867-A352-18198B0F271A
29900|0|Mr.|Victor|A.|Kelley|NULL|Road Way Sales and Rental|adventure-works\josé1|victor0@adventure-works.com|112-555-0195|B38782B7-6B43-4CA2-9069-5AF4359E97B3
29901|0|Mr.|John|NULL|Kelly|NULL|Sturdy Toys|adventure-works\shu0|john22@adventure-works.com|330-555-0116|8CE51EE0-13B9-4A4E-9B47-3A02439089A7
29902|0|Mr.|Robert|NULL|Kelly|NULL|Beneficial Exercises and Activities|adventure-works\jillian0|robert7@adventure-works.com|510-555-0123|723A4C7F-288A-4E05-A895-41F170C44162
29903|0|Mr.|Kevin|NULL|Kennedy|NULL|Fad Outlet|adventure-works\pamela0|kevin4@adventure-works.com|275-555-0179|7492859B-F990-4993-96FD-861217EB4825
29904|0|Ms.|Mary|R.|Kesslep|NULL|Commerce Bicycle Specialists|adventure-works\jae0|mary8@adventure-works.com|1 (11) 500 555-0146|81464994-524B-4735-A5A7-1E88770AE0B0
29905|0|Ms.|Elizabeth|NULL|Keyser|NULL|Acceptable Sales & Service|adventure-works\josé1|elizabeth2@adventure-works.com|656-555-0173|B7428672-4B4E-4917-BBE5-80932183E7DB
29906|0|Mr.|Imtiaz|NULL|Khan|NULL|District Mall|adventure-works\jillian0|imtiaz0@adventure-works.com|249-555-0179|FD02037F-6C68-43AE-8007-797A28CFD117
29907|0|Ms.|Karan|NULL|Khanna|NULL|Fitness Supplies|adventure-works\pamela0|karan1@adventure-works.com|390-555-0150|274AD75A-5647-4DC9-81C9-4FB6919375DB
29908|0|Mr.|Joe|NULL|Kim|NULL|Mail Market|adventure-works\jae0|joe1@adventure-works.com|1 (11) 500 555-0144|F02107B3-5F5C-48D2-AEDB-58FC3E25C652
29910|0|Mr.|Shane|S.|Kim|NULL|Twelfth Bike Store|adventure-works\josé1|shane2@adventure-works.com|155-555-0149|2F9D7A0F-E131-438E-9B03-D813329B3A3C
29911|0|Mr.|Tim|NULL|Kim|NULL|Consolidated Messenger|adventure-works\garrett1|tim0@adventure-works.com|244-555-0115|55A68202-60E6-4439-BFCC-8C0A69AA7EBD
29913|0|Mr.|Anton|NULL|Kirilov|NULL|Field Trip Store|adventure-works\linda3|anton0@adventure-works.com|608-555-0162|C705B4C9-B341-4327-8635-DE0D0C879075
29914|0|Mr.|Christian|NULL|Kleinerman|NULL|Finish and Sealant Products|adventure-works\shu0|christian1@adventure-works.com|362-555-0177|A4ED5B4F-19A2-4C26-A323-E952A84E6DD7
29915|0|Mr.|Andrew|P.|Kobylinski|NULL|Finer Parts Shop|adventure-works\david8|andrew5@adventure-works.com|129-555-0185|57C6F330-66ED-4B3E-8FBF-C01932E3C175
29918|0|Mr.|Kirk|T|King|NULL|Up-To-Date Sports|adventure-works\josé1|kirk2@adventure-works.com|979-555-0163|8F6A1402-DD2E-4098-821A-9A58FD67B3F7
29919|0|Mr.|Eugene|NULL|Kogan|NULL|Mountain Bike Center|adventure-works\shu0|eugene2@adventure-works.com|136-555-0134|5D0FA571-03D2-4614-8309-ABB42881AE6A
29920|0|Mr.|Scott|NULL|Konersmann|NULL|Specialty Sports Store|adventure-works\jillian0|scott6@adventure-works.com|556-555-0192|849BF03B-C4E8-4267-9B6F-D9EF87ADCF11
29921|0|Ms.|Joy|R.|Koski|NULL|Scooters and Bikes Store|adventure-works\pamela0|joy0@adventure-works.com|810-555-0198|D4EFE5EE-0773-4D09-92F9-A7192D7F7F39
29922|0|Ms.|Pamala|M.|Kotc|NULL|Closest Bicycle Store|adventure-works\jae0|pamala0@adventure-works.com|1 (11) 500 555-0173|D532C98A-DB1A-46D5-8F34-A2E2D63DF722
29924|0|Mr.|Mitch|NULL|Kennedy|NULL|Reasonable Bicycle Sales|adventure-works\shu0|mitch0@adventure-works.com|996-555-0192|E2EE9816-381F-400F-905A-59DCB42BE29B
29925|0|Ms.|Margaret|T.|Krupka|NULL|Outdoor Sports Supply|adventure-works\pamela0|margaret1@adventure-works.com|107-555-0132|13322D86-46C0-4E9C-A8BE-C67843616D80
29926|0|Mr.|Deepak|NULL|Kumar|NULL|Outdoor Aerobic Systems Company|adventure-works\jae0|deepak0@adventure-works.com|1 (11) 500 555-0122|25036429-A092-4D75-BF32-4136C15C3C1A
29928|0|Mr.|Vamsi|NULL|Kuppa|NULL|Metal Clearing House|adventure-works\josé1|vamsi1@adventure-works.com|290-555-0196|3CE63665-21B9-4502-9AEC-6C7D73328850
29929|0|Mr.|Jeffrey|NULL|Kurtz|NULL|Many Bikes Store|adventure-works\shu0|jeffrey3@adventure-works.com|452-555-0179|AE0F0317-2254-4D4F-9F4D-B01BBB10B3A0
29930|0|Mr.|Peter|NULL|Kurniawan|NULL|Largest Bike Store|adventure-works\jillian0|peter4@adventure-works.com|436-555-0160|5DEF9D3E-0485-4CBE-9EC1-E5B1F01B3003
29931|0|Mr.|Eric|NULL|Lang|NULL|Kickstands and Accessories Company|adventure-works\pamela0|eric6@adventure-works.com|932-555-0163|7A417F32-0878-45FF-A994-34ED19C5BB11
29932|0|Ms.|Rebecca|NULL|Laszlo|NULL|Instruments and Parts Company|adventure-works\jae0|rebecca2@adventure-works.com|1 (11) 500 555-0155|998BB200-E2AD-4E26-8266-CE8BF95CA4DE
29934|0|Mr.|David|O|Lawrence|NULL|Gear-Shift Bikes Limited|adventure-works\josé1|david19@adventure-works.com|653-555-0159|9FBD68B6-4626-4E37-AF6C-B6C0F127A40A
29935|0|Ms.|Elsa|NULL|Leavitt|NULL|Frugal Bike Shop|adventure-works\shu0|elsa0@adventure-works.com|482-555-0174|70394DAC-8CBD-4C81-8A27-B1F8B5C041E8
29936|0|Mr.|Michael|J.|Lee|NULL|Family Entertainment Center|adventure-works\pamela0|michael18@adventure-works.com|396-555-0139|91C863DB-F3F6-4EB6-B0F7-0A3EEF38E71B
29937|0|Ms.|Marjorie|M.|Lee|NULL|Go-cart and Bike Specialists|adventure-works\jillian0|marjorie0@adventure-works.com|306-555-0166|B0E44FA0-449A-4BA2-8765-BB2EC784EB0F
29938|0|Mr.|Frank|NULL|Campbell|NULL|Trailblazing Sports|adventure-works\shu0|frank4@adventure-works.com|491-555-0132|8739BCCD-A0F4-496D-875E-46963B2F9723
29939|0|Mr.|Mark|NULL|Lee|NULL|Racing Partners|adventure-works\josé1|mark5@adventure-works.com|371-555-0112|5BA91047-0E9F-40F1-8D9C-2A493FC9343C
